[train: 2, 1875 / 1875] FPS: 6.7 (6.8)  ,  DataTime: 0.016 (0.017)  ,  ForwardTime: 1.157  ,  TotalTime: 1.189  ,  Loss/total: 0.43428  ,  Loss/giou: 0.10778  ,  Loss/l1: 0.00762  ,  Loss/location: 0.18062  ,  IoU: 0.89407
[train: 3, 50 / 1875] FPS: 6.5 (7.0)  ,  DataTime: 0.060 (0.016)  ,  ForwardTime: 1.156  ,  TotalTime: 1.232  ,  Loss/total: 0.38420  ,  Loss/giou: 0.09587  ,  Loss/l1: 0.00654  ,  Loss/location: 0.15973  ,  IoU: 0.90563
[train: 3, 100 / 1875] FPS: 6.6 (6.5)  ,  DataTime: 0.038 (0.017)  ,  ForwardTime: 1.160  ,  TotalTime: 1.215  ,  Loss/total: 0.39369  ,  Loss/giou: 0.09725  ,  Loss/l1: 0.00663  ,  Loss/location: 0.16606  ,  IoU: 0.90412
[train: 3, 150 / 1875] FPS: 6.6 (6.5)  ,  DataTime: 0.030 (0.018)  ,  ForwardTime: 1.161  ,  TotalTime: 1.209  ,  Loss/total: 0.39311  ,  Loss/giou: 0.09679  ,  Loss/l1: 0.00663  ,  Loss/location: 0.16641  ,  IoU: 0.90461
[train: 3, 200 / 1875] FPS: 6.6 (6.7)  ,  DataTime: 0.026 (0.018)  ,  ForwardTime: 1.163  ,  TotalTime: 1.208  ,  Loss/total: 0.38651  ,  Loss/giou: 0.09542  ,  Loss/l1: 0.00652  ,  Loss/location: 0.16308  ,  IoU: 0.90587
[train: 3, 250 / 1875] FPS: 6.9 (6.7)  ,  DataTime: 0.024 (0.018)  ,  ForwardTime: 1.124  ,  TotalTime: 1.166  ,  Loss/total: 0.38516  ,  Loss/giou: 0.09529  ,  Loss/l1: 0.00653  ,  Loss/location: 0.16193  ,  IoU: 0.90599
[train: 3, 300 / 1875] FPS: 6.8 (6.7)  ,  DataTime: 0.023 (0.017)  ,  ForwardTime: 1.128  ,  TotalTime: 1.168  ,  Loss/total: 0.38898  ,  Loss/giou: 0.09620  ,  Loss/l1: 0.00661  ,  Loss/location: 0.16351  ,  IoU: 0.90516
[train: 3, 350 / 1875] FPS: 6.8 (6.3)  ,  DataTime: 0.021 (0.017)  ,  ForwardTime: 1.133  ,  TotalTime: 1.172  ,  Loss/total: 0.38808  ,  Loss/giou: 0.09585  ,  Loss/l1: 0.00658  ,  Loss/location: 0.16345  ,  IoU: 0.90547
[train: 3, 400 / 1875] FPS: 6.8 (6.9)  ,  DataTime: 0.021 (0.017)  ,  ForwardTime: 1.141  ,  TotalTime: 1.179  ,  Loss/total: 0.38726  ,  Loss/giou: 0.09536  ,  Loss/l1: 0.00656  ,  Loss/location: 0.16374  ,  IoU: 0.90593
[train: 3, 450 / 1875] FPS: 6.8 (6.8)  ,  DataTime: 0.020 (0.017)  ,  ForwardTime: 1.141  ,  TotalTime: 1.178  ,  Loss/total: 0.38661  ,  Loss/giou: 0.09504  ,  Loss/l1: 0.00655  ,  Loss/location: 0.16378  ,  IoU: 0.90623
[train: 3, 500 / 1875] FPS: 6.8 (6.7)  ,  DataTime: 0.019 (0.017)  ,  ForwardTime: 1.142  ,  TotalTime: 1.178  ,  Loss/total: 0.38713  ,  Loss/giou: 0.09518  ,  Loss/l1: 0.00656  ,  Loss/location: 0.16398  ,  IoU: 0.90613
[train: 3, 550 / 1875] FPS: 6.8 (6.6)  ,  DataTime: 0.019 (0.017)  ,  ForwardTime: 1.143  ,  TotalTime: 1.178  ,  Loss/total: 0.38604  ,  Loss/giou: 0.09483  ,  Loss/l1: 0.00655  ,  Loss/location: 0.16364  ,  IoU: 0.90647
[train: 3, 600 / 1875] FPS: 6.8 (6.7)  ,  DataTime: 0.019 (0.017)  ,  ForwardTime: 1.142  ,  TotalTime: 1.178  ,  Loss/total: 0.38579  ,  Loss/giou: 0.09471  ,  Loss/l1: 0.00655  ,  Loss/location: 0.16361  ,  IoU: 0.90658
[train: 3, 650 / 1875] FPS: 6.8 (7.3)  ,  DataTime: 0.018 (0.017)  ,  ForwardTime: 1.142  ,  TotalTime: 1.178  ,  Loss/total: 0.38469  ,  Loss/giou: 0.09444  ,  Loss/l1: 0.00654  ,  Loss/location: 0.16313  ,  IoU: 0.90686
[train: 3, 700 / 1875] FPS: 6.8 (7.0)  ,  DataTime: 0.018 (0.017)  ,  ForwardTime: 1.143  ,  TotalTime: 1.178  ,  Loss/total: 0.38442  ,  Loss/giou: 0.09435  ,  Loss/l1: 0.00653  ,  Loss/location: 0.16307  ,  IoU: 0.90697
